1999.02.26,1.1026,1.1047,1.0955,1.1025,5521,0
1999.03.01,1.0988,1.1025,1.0884,1.0898,5969,0
1999.03.02,1.0896,1.0947,1.0857,1.0942,4875,0
1999.03.03,1.0941,1.0946,1.0869,1.0872,5216,0
1999.03.04,1.087,1.088,1.079,1.0805,5154,0
1999.03.05,1.0806,1.0867,1.0786,1.0818,4319,0
1999.03.08,1.0821,1.0925,1.0802,1.0887,4858,0
1999.03.09,1.0887,1.092,1.0857,1.089,5218,0
1999.03.10,1.0888,1.0975,1.0877,1.0943,5442,0
1999.03.11,1.0943,1.1057,1.0798,1.1037,6162,0
1999.03.12,1.1038,1.1041,1.0892,1.0905,5718,0
1999.03.15,1.0909,1.0961,1.0885,1.0923,4370,0
1999.03.16,1.0922,1.102,1.0819,1.1012,4634,0
1999.03.17,1.1006,1.1045,1.0937,1.1007,5448,0
1999.03.18,1.1009,1.107,1.0957,1.0973,5822,0
1999.03.19,1.0973,1.1001,1.0877,1.0889,5286,0
1999.03.22,1.0909,1.092,1.0852,1.0916,4902,0
1999.03.23,1.0914,1.0927,1.086,1.0889,5303,0
1999.03.24,1.089,1.0962,1.0865,1.0882,5216,0
1999.03.25,1.0875,1.0909,1.0826,1.0834,4835,0
1999.03.26,1.0835,1.0868,1.0715,1.0765,5320,0
1999.03.29,1.0752,1.079,1.068,1.0731,4614,0
1999.03.30,1.073,1.0775,1.0697,1.072,4124,0
1999.03.31,1.0722,1.0822,1.0686,1.0769,5157,0
1999.04.01,1.0763,1.0823,1.0727,1.0795,4784,0
1999.04.02,1.0798,1.0807,1.0766,1.0794,2252,0
1999.04.05,1.0795,1.0797,1.0703,1.071,3204,0
1999.04.06,1.071,1.0855,1.0705,1.0842,5659,0
1999.04.07,1.0836,1.0847,1.0765,1.0768,5243,0
1999.04.08,1.0769,1.0884,1.0725,1.075,5724,0
1999.04.09,1.0743,1.0815,1.0731,1.0794,5420,0
1999.04.12,1.0822,1.0879,1.0802,1.081,4316,0
1999.04.13,1.0807,1.0831,1.0745,1.0782,4870,0
1999.04.14,1.0781,1.082,1.0765,1.0814,4655,0
1999.04.15,1.081,1.0815,1.0692,1.0695,5067,0
1999.04.16,1.0693,1.0718,1.0629,1.0702,5220,0
1999.04.19,1.0676,1.0703,1.0591,1.0664,4960,0
1999.04.20,1.066,1.0685,1.061,1.062,5328,0
1999.04.21,1.0621,1.0637,1.0575,1.0586,5327,0
1999.04.22,1.0589,1.066,1.056,1.0646,4906,0
1999.04.23,1.0643,1.0685,1.0597,1.0608,4647,0
1999.04.26,1.0605,1.0628,1.0574,1.0587,4477,0
1999.04.27,1.0586,1.067,1.0579,1.0659,5541,0
1999.04.28,1.066,1.07,1.0603,1.0627,5280,0
1999.04.29,1.0628,1.064,1.0578,1.0614,5400,0
1999.04.30,1.0615,1.0635,1.0547,1.0575,4777,0
1999.05.03,1.0591,1.0603,1.0551,1.0565,3948,0
1999.05.04,1.0565,1.0635,1.0557,1.063,5043,0
1999.05.05,1.063,1.0774,1.0617,1.0755,5348,0
1999.05.06,1.0754,1.0827,1.0737,1.0796,6486,0
1999.05.07,1.0795,1.0814,1.0745,1.0758,5353,0
1999.05.10,1.073,1.0833,1.0707,1.0783,5123,0
1999.05.11,1.0787,1.0805,1.0702,1.0715,6048,0
1999.05.12,1.0714,1.0735,1.0635,1.0649,6565,0
1999.05.13,1.065,1.0676,1.0602,1.0657,6992,0
1999.05.14,1.0662,1.0744,1.0633,1.0657,6512,0
1999.05.17,1.0675,1.0688,1.064,1.0669,5311,0
1999.05.18,1.0667,1.071,1.0657,1.068,5249,0
1999.05.19,1.0681,1.0692,1.062,1.0667,6176,0
1999.05.20,1.0665,1.0714,1.0613,1.0619,6239,0
1999.05.21,1.062,1.0624,1.0544,1.0591,5077,0
1999.05.24,1.0562,1.0608,1.055,1.0602,3408,0
1999.05.25,1.0603,1.0647,1.056,1.0617,6277,0
1999.05.26,1.0618,1.0627,1.0437,1.0449,6954,0
1999.05.27,1.045,1.0491,1.0407,1.0427,6967,0
1999.05.28,1.0427,1.0509,1.0397,1.0429,6437,0
1999.05.31,1.0456,1.0487,1.0412,1.0422,5011,0
1999.06.01,1.0421,1.0475,1.0416,1.0453,6650,0
1999.06.02,1.0452,1.0463,1.0325,1.0363,6644,0
1999.06.03,1.0358,1.0417,1.0303,1.0314,7822,0
1999.06.04,1.0316,1.0379,1.027,1.0376,6171,0
1999.06.07,1.0359,1.0359,1.026,1.0289,5335,0
1999.06.08,1.0288,1.0472,1.0263,1.0463,6939,0
1999.06.09,1.0463,1.0488,1.0425,1.0467,5957,0
1999.06.10,1.0468,1.0523,1.0436,1.0487,7429,0
1999.06.11,1.0486,1.0559,1.0467,1.0513,5762,0
1999.06.14,1.0507,1.0508,1.0406,1.042,5803,0
1999.06.15,1.0425,1.0438,1.0379,1.0431,6253,0
1999.06.16,1.0431,1.044,1.0288,1.0305,5758,0
1999.06.17,1.0305,1.0359,1.029,1.0343,5776,0
1999.06.18,1.0343,1.0428,1.0294,1.04,5757,0
1999.06.21,1.0383,1.042,1.0307,1.035,6185,0
1999.06.22,1.0343,1.0361,1.0293,1.0327,5901,0
1999.06.23,1.0328,1.035,1.027,1.0336,5555,0
1999.06.24,1.0335,1.0417,1.0305,1.0407,5814,0
1999.06.25,1.0408,1.0477,1.0404,1.0429,6280,0
1999.06.28,1.0397,1.0439,1.0326,1.0332,6477,0
1999.06.29,1.0332,1.037,1.0314,1.0326,6500,0
1999.06.30,1.0326,1.0363,1.029,1.0362,8427,0
1999.07.01,1.0359,1.0397,1.0218,1.0238,5281,0
1999.07.02,1.0237,1.0258,1.021,1.025,6886,0
1999.07.05,1.0248,1.0258,1.0212,1.0224,5063,0
1999.07.06,1.0225,1.026,1.0184,1.0248,5440,0
1999.07.07,1.025,1.0271,1.0172,1.019,5871,0
1999.07.08,1.0189,1.0227,1.0147,1.0221,5963,0
1999.07.09,1.0221,1.0244,1.0162,1.02,6332,0
1999.07.12,1.0195,1.02,1.0111,1.0148,4539,0
1999.07.13,1.0146,1.0212,1.0107,1.0171,6180,0
1999.07.14,1.0168,1.0227,1.0126,1.0202,6111,0
1999.07.15,1.0201,1.0252,1.0184,1.0199,7215,0
1999.07.16,1.0197,1.0232,1.0183,1.0201,6062,0
1999.07.19,1.0186,1.0333,1.0122,1.0317,6606,0
1999.07.20,1.0314,1.0437,1.0279,1.0405,5434,0
1999.07.21,1.0403,1.0548,1.0394,1.0515,5404,0
1999.07.22,1.0515,1.057,1.0475,1.0502,6281,0
1999.07.23,1.0502,1.0546,1.0455,1.0524,6141,0
1999.07.26,1.0521,1.0723,1.0516,1.0643,7105,0
1999.07.27,1.0642,1.0703,1.0607,1.0634,6986,0
1999.07.28,1.0633,1.0692,1.059,1.0667,5839,0
1999.07.29,1.0666,1.0743,1.0653,1.0713,7008,0
1999.07.30,1.0711,1.0746,1.0675,1.0714,4593,0
1999.08.02,1.07,1.0711,1.0625,1.0682,6666,0
1999.08.03,1.0684,1.0702,1.0628,1.0679,6668,0
1999.08.04,1.0677,1.0796,1.0672,1.0779,6577,0
1999.08.05,1.078,1.0827,1.0742,1.0758,6250,0
1999.08.06,1.0755,1.0792,1.0721,1.0735,6452,0
1999.08.09,1.0725,1.0738,1.0682,1.0722,5150,0
1999.08.10,1.0721,1.0766,1.0699,1.0707,5660,0
1999.08.11,1.0709,1.0727,1.0642,1.0657,5193,0
1999.08.12,1.0657,1.0679,1.0621,1.0673,6334,0
1999.08.13,1.0673,1.0697,1.0559,1.0567,6295,0
1999.08.16,1.0576,1.0601,1.0543,1.0583,6106,0
1999.08.17,1.0582,1.0588,1.049,1.0511,5615,0
1999.08.18,1.051,1.0561,1.0498,1.0525,5953,0
1999.08.19,1.0526,1.0649,1.0459,1.0635,6542,0
1999.08.20,1.0634,1.0695,1.0627,1.0675,5803,0
1999.08.23,1.0671,1.068,1.046,1.0493,5744,0
1999.08.24,1.0492,1.0551,1.0398,1.0535,6872,0
1999.08.25,1.0539,1.0549,1.0407,1.0431,7206,0
1999.08.26,1.0432,1.0472,1.0411,1.0459,4907,0
1999.08.27,1.0459,1.049,1.0426,1.0465,5626,0
1999.08.30,1.0479,1.0498,1.0435,1.0494,5817,0
1999.08.31,1.0496,1.0608,1.0483,1.0562,6208,0
1999.09.01,1.0566,1.064,1.0559,1.0578,5149,0
1999.09.02,1.0577,1.0729,1.0557,1.0682,5520,0
1999.09.03,1.0684,1.0722,1.0587,1.0613,5853,0
1999.09.06,1.0578,1.0621,1.057,1.0572,4970,0
1999.09.07,1.0571,1.0603,1.0517,1.0589,6499,0
1999.09.08,1.0588,1.0645,1.0564,1.0597,7227,0
1999.09.09,1.0596,1.0636,1.0525,1.0537,7052,0
1999.09.10,1.0537,1.0565,1.0349,1.0368,7790,0
1999.09.13,1.0357,1.0429,1.0298,1.0416,7681,0
1999.09.14,1.0417,1.0442,1.0318,1.0357,7648,0
1999.09.15,1.0358,1.0423,1.0286,1.0406,7188,0
1999.09.16,1.0407,1.0471,1.035,1.0387,7000,0
1999.09.17,1.0392,1.0427,1.0362,1.0425,6336,0
1999.09.20,1.0413,1.0451,1.0349,1.0367,6077,0
1999.09.21,1.0368,1.0502,1.0359,1.0492,6436,0
1999.09.22,1.0493,1.0543,1.0407,1.0434,6647,0
1999.09.23,1.0435,1.0517,1.0393,1.0512,6099,0
1999.09.24,1.0511,1.0541,1.0421,1.043,6419,0
1999.09.27,1.0436,1.048,1.0394,1.046,6387,0
1999.09.28,1.0459,1.057,1.0441,1.0518,6319,0
1999.09.29,1.052,1.0657,1.0516,1.0643,5985,0
1999.09.30,1.0642,1.0701,1.0609,1.0679,6147,0
1999.10.01,1.068,1.0767,1.0636,1.073,5862,0
1999.10.04,1.0714,1.0776,1.0689,1.0734,5774,0
1999.10.05,1.0735,1.076,1.0669,1.0732,6471,0
1999.10.06,1.0731,1.0779,1.0681,1.0689,6839,0
1999.10.07,1.0688,1.0748,1.0661,1.071,7213,0
1999.10.08,1.0711,1.072,1.0602,1.0631,6195,0
1999.10.11,1.0616,1.0657,1.0608,1.0633,5769,0
1999.10.12,1.0632,1.0775,1.0631,1.0773,7359,0
1999.10.13,1.0771,1.0817,1.0736,1.081,7042,0
1999.10.14,1.081,1.0831,1.0749,1.0773,7431,0
1999.10.15,1.0774,1.0915,1.0766,1.0878,7497,0
1999.10.18,1.0898,1.0904,1.0803,1.0816,7081,0
1999.10.19,1.0817,1.0852,1.0776,1.0827,6677,0
1999.10.20,1.0826,1.0844,1.073,1.0765,6740,0
1999.10.21,1.0765,1.0834,1.0754,1.0805,6934,0
1999.10.22,1.0803,1.0814,1.0653,1.0693,6474,0
1999.10.25,1.069,1.0705,1.0633,1.0677,6032,0
1999.10.26,1.0677,1.0697,1.0563,1.0596,6628,0
1999.10.27,1.0594,1.064,1.0477,1.0524,7230,0
1999.10.28,1.0524,1.0545,1.0471,1.0522,7391,0
1999.10.29,1.0523,1.0559,1.0431,1.0527,7192,0
1999.11.01,1.0551,1.0594,1.0484,1.0517,6892,0
1999.11.02,1.052,1.0558,1.0485,1.0523,6778,0
1999.11.03,1.0523,1.0535,1.0456,1.0489,7233,0
1999.11.04,1.0489,1.0541,1.0344,1.0371,7576,0
1999.11.05,1.037,1.0457,1.0361,1.0444,7564,0
1999.11.08,1.0444,1.0463,1.0347,1.0383,7171,0
1999.11.09,1.0385,1.0433,1.0363,1.0401,6098,0
1999.11.10,1.0406,1.0455,1.0389,1.0445,7077,0
1999.11.11,1.0444,1.0451,1.0392,1.0406,6422,0
1999.11.12,1.0407,1.0415,1.0289,1.0319,6865,0
1999.11.15,1.033,1.0345,1.0297,1.0333,6203,0
1999.11.16,1.0333,1.0357,1.0291,1.0303,6371,0
1999.11.17,1.0298,1.0445,1.0297,1.041,7190,0
1999.11.18,1.0407,1.0436,1.0265,1.0296,6537,0
1999.11.19,1.0299,1.0336,1.0245,1.031,6504,0
1999.11.22,1.0303,1.0341,1.0291,1.0317,6055,0
1999.11.23,1.0319,1.0336,1.0257,1.0277,5913,0
1999.11.24,1.0278,1.0285,1.0156,1.0186,7127,0
1999.11.25,1.0185,1.0213,1.0164,1.0184,6506,0
1999.11.26,1.0185,1.02,1.008,1.0172,6805,0
1999.11.29,1.0157,1.0203,1.0037,1.0088,7787,0
1999.11.30,1.009,1.0145,1.0042,1.0085,7943,0
1999.12.01,1.0086,1.0129,1.0047,1.0083,6460,0
1999.12.02,1.0082,1.0107,0.9996,1.0018,7377,0
1999.12.03,1.0018,1.0042,0.9993,1.0031,6526,0
1999.12.06,1.0025,1.0263,0.9991,1.0224,5440,0
1999.12.07,1.0224,1.0297,1.0199,1.025,6206,0
1999.12.08,1.0251,1.0289,1.0221,1.0277,5898,0
1999.12.09,1.0278,1.0285,1.0152,1.0215,6163,0
1999.12.10,1.0217,1.0228,1.0112,1.0137,5363,0
1999.12.13,1.0139,1.0161,1.0107,1.0138,4351,0
1999.12.14,1.0137,1.0149,1.0027,1.0055,5209,0
1999.12.15,1.0056,1.0087,1.0011,1.0071,5347,0
1999.12.16,1.0072,1.0192,1.0062,1.0186,5860,0
1999.12.17,1.0176,1.0247,1.0061,1.0077,5954,0
1999.12.20,1.0084,1.0145,1.0041,1.0138,6944,0
1999.12.21,1.0136,1.0154,1.0073,1.0086,7203,0
1999.12.22,1.0085,1.0111,1.0055,1.0092,6955,0
1999.12.23,1.0093,1.0178,1.007,1.0163,5459,0
1999.12.24,1.0161,1.0172,1.0114,1.0131,4193,0
1999.12.27,1.0127,1.016,1.0113,1.0132,5173,0
1999.12.28,1.0131,1.0142,1.0033,1.0067,5977,0
1999.12.29,1.0068,1.0106,1.0035,1.0041,5482,0
1999.12.30,1.0042,1.0092,1.0017,1.0085,5781,0
1999.12.31,1.0086,1.0105,1.0047,1.0096,2127,0
2000.01.03,1.0073,1.0278,1.0054,1.0246,6642,0
2000.01.04,1.0243,1.034,1.0213,1.0292,7339,0
2000.01.05,1.0293,1.0402,1.0284,1.0326,6570,0
2000.01.06,1.0325,1.0415,1.0272,1.033,7223,0
2000.01.07,1.0329,1.0332,1.026,1.0298,5689,0
2000.01.10,1.0286,1.0305,1.0211,1.0251,6197,0
2000.01.11,1.0253,1.0341,1.0246,1.0336,6637,0
2000.01.12,1.0337,1.037,1.0261,1.0308,6877,0
2000.01.13,1.0309,1.0316,1.0237,1.026,6176,0
2000.01.14,1.0261,1.0275,1.0114,1.0122,6176,0
2000.01.17,1.0129,1.0148,1.0069,1.0119,5681,0
2000.01.18,1.0118,1.0154,1.0072,1.0152,6737,0
2000.01.19,1.0152,1.0165,1.0085,1.0125,6369,0
2000.01.20,1.0126,1.0188,1.0073,1.0167,6803,0
2000.01.21,1.0168,1.0193,1.005,1.0087,7670,0
2000.01.24,1.0028,1.0077,0.9997,1.0071,6395,0
2000.01.25,1.007,1.0096,0.9992,1.0012,5959,0
2000.01.26,1.0012,1.0055,0.9995,1.0003,7146,0
2000.01.27,1.0007,1.003,0.9868,0.9882,7281,0
2000.01.28,0.9883,0.9895,0.9736,0.9749,6886,0
2000.01.31,0.9773,0.9829,0.9667,0.9711,6321,0
2000.02.01,0.9713,0.9782,0.9667,0.9713,6789,0
2000.02.02,0.9713,0.9808,0.9694,0.9765,6744,0
2000.02.03,0.9767,0.9947,0.971,0.9898,7679,0
2000.02.04,0.99,0.994,0.9747,0.984,7380,0
2000.02.07,0.9832,0.9832,0.9754,0.9809,5721,0
2000.02.08,0.981,0.9914,0.9786,0.9859,6799,0
2000.02.09,0.986,0.9971,0.9856,0.9934,7469,0
2000.02.10,0.9934,0.9962,0.9831,0.9852,7079,0
2000.02.11,0.9853,0.9886,0.9786,0.9884,6296,0
2000.02.14,0.9877,0.9916,0.9776,0.9785,6245,0
2000.02.15,0.9781,0.9862,0.9763,0.9813,6522,0
2000.02.16,0.9815,0.9878,0.979,0.9863,5691,0
2000.02.17,0.9862,0.9958,0.9837,0.988,6316,0
2000.02.18,0.9881,0.9902,0.9809,0.9845,5990,0
2000.02.21,0.9854,0.9889,0.9843,0.9878,5385,0
2000.02.22,0.9878,1.0081,0.9874,1.0039,6381,0
2000.02.23,1.0038,1.0089,1.0011,1.0036,5805,0
2000.02.24,1.0035,1.0042,0.9888,0.9911,6432,0
2000.02.25,0.9914,0.993,0.9722,0.9746,6567,0
2000.02.28,0.9728,0.9733,0.9401,0.9708,7657,0
2000.02.29,0.9707,0.9872,0.9622,0.9635,7618,0
2000.03.01,0.9634,0.9767,0.9626,0.9727,7148,0
2000.03.02,0.9728,0.9793,0.9615,0.9633,7838,0
2000.03.03,0.963,0.9678,0.9577,0.9607,7137,0
2000.03.06,0.9567,0.9672,0.9559,0.9579,6543,0
2000.03.07,0.9579,0.9624,0.9525,0.9585,7253,0
2000.03.08,0.9583,0.9631,0.9521,0.9615,7248,0
2000.03.09,0.9614,0.9698,0.9595,0.9673,7221,0
2000.03.10,0.9673,0.969,0.9599,0.9639,6822,0
2000.03.13,0.9627,0.973,0.9616,0.9645,6818,0
2000.03.14,0.9646,0.9692,0.959,0.9685,6763,0
2000.03.15,0.9684,0.9714,0.964,0.9653,6754,0
2000.03.16,0.9651,0.974,0.9646,0.9704,6669,0
2000.03.17,0.9702,0.9732,0.9657,0.9729,6354,0
2000.03.20,0.9725,0.9746,0.9684,0.9727,6103,0
2000.03.21,0.9729,0.974,0.9603,0.9609,6759,0
2000.03.22,0.9607,0.9632,0.9573,0.9605,6754,0
2000.03.23,0.9602,0.973,0.9601,0.9715,6294,0
2000.03.24,0.9714,0.9785,0.9672,0.9785,7121,0
2000.03.27,0.9774,0.979,0.9632,0.9673,6814,0
2000.03.28,0.9673,0.9702,0.96,0.9604,7337,0
2000.03.29,0.9605,0.961,0.9478,0.9514,7334,0
2000.03.30,0.9514,0.9624,0.951,0.9612,6829,0
2000.03.31,0.9613,0.9632,0.9528,0.9552,6829,0
2000.04.03,0.9563,0.9606,0.9502,0.9538,6261,0
2000.04.04,0.9539,0.9749,0.9515,0.9618,6557,0
2000.04.05,0.9617,0.9712,0.9594,0.9607,7361,0
2000.04.06,0.9607,0.9642,0.9565,0.9582,6469,0
2000.04.07,0.9581,0.9609,0.9537,0.9545,6598,0
2000.04.10,0.9548,0.963,0.9534,0.9624,6251,0
2000.04.11,0.9625,0.9649,0.9562,0.9587,7217,0
2000.04.12,0.9588,0.9607,0.9521,0.959,7611,0
2000.04.13,0.9589,0.9602,0.9513,0.953,7303,0
2000.04.14,0.9528,0.9632,0.951,0.9628,7040,0
2000.04.17,0.9648,0.9679,0.9516,0.9522,7095,0
2000.04.18,0.952,0.9527,0.944,0.945,7902,0
2000.04.19,0.9449,0.9491,0.9355,0.9404,6371,0
2000.04.20,0.94,0.9425,0.9353,0.938,6354,0
2000.04.21,0.9379,0.94,0.9362,0.9383,3446,0
2000.04.24,0.9382,0.9451,0.9367,0.9387,3627,0
2000.04.25,0.9389,0.9397,0.9163,0.9208,6525,0
2000.04.26,0.921,0.9249,0.9175,0.9234,6876,0
2000.04.27,0.9236,0.9249,0.9059,0.9106,7267,0
2000.04.28,0.9106,0.9137,0.903,0.9117,6859,0
2000.05.01,0.912,0.9174,0.9071,0.9157,4266,0
2000.05.02,0.9158,0.9175,0.9037,0.9099,6341,0
2000.05.03,0.9097,0.9107,0.8887,0.8953,7111,0
2000.05.04,0.8954,0.8973,0.8847,0.8911,7164,0
2000.05.05,0.8908,0.9011,0.8903,0.8969,6683,0
2000.05.08,0.8965,0.9045,0.8914,0.8968,7172,0
2000.05.09,0.8969,0.9093,0.8945,0.9085,6323,0
2000.05.10,0.9083,0.9132,0.9034,0.9036,7009,0
2000.05.11,0.9035,0.911,0.8988,0.9015,6997,0
2000.05.12,0.9018,0.9201,0.8979,0.9185,6754,0
2000.05.15,0.9179,0.919,0.9066,0.9078,5379,0
2000.05.16,0.9067,0.9108,0.8996,0.9004,6274,0
2000.05.17,0.9004,0.903,0.8891,0.8947,6311,0
2000.05.18,0.8949,0.8971,0.8905,0.8943,6486,0
2000.05.19,0.8946,0.8998,0.8844,0.897,6694,0
2000.05.22,0.8974,0.9073,0.8952,0.9025,6347,0
2000.05.23,0.9025,0.9156,0.9018,0.907,7284,0
2000.05.24,0.9069,0.913,0.9025,0.9029,6698,0
2000.05.25,0.9027,0.9134,0.8978,0.9125,6498,0
2000.05.26,0.9127,0.9336,0.9112,0.9315,6563,0
2000.05.29,0.9328,0.9335,0.9238,0.9269,5523,0
2000.05.30,0.9269,0.9412,0.9242,0.9293,6898,0
2000.05.31,0.9292,0.9382,0.9266,0.937,6514,0
2000.06.01,0.9371,0.9379,0.9284,0.9316,5345,0
2000.06.02,0.9318,0.9498,0.9297,0.9458,6409,0
2000.06.05,0.9457,0.9493,0.9411,0.947,6098,0
2000.06.06,0.9469,0.9599,0.9449,0.9543,6177,0
2000.06.07,0.9541,0.9627,0.953,0.9608,6668,0
2000.06.08,0.9609,0.97,0.9508,0.9546,7102,0
2000.06.09,0.9545,0.957,0.9457,0.9533,6641,0
2000.06.12,0.9537,0.9564,0.949,0.9537,5515,0
2000.06.13,0.9538,0.9627,0.952,0.9583,5842,0
2000.06.14,0.9583,0.9654,0.9569,0.9572,6189,0
2000.06.15,0.9572,0.9604,0.95,0.954,6279,0
2000.06.16,0.9542,0.966,0.9496,0.9643,6156,0
2000.06.19,0.9637,0.9693,0.9562,0.9567,6244,0
2000.06.20,0.9566,0.9616,0.9529,0.954,6339,0
2000.06.21,0.9542,0.9547,0.943,0.945,6267,0
2000.06.22,0.9449,0.9475,0.9348,0.9359,6423,0
2000.06.23,0.9358,0.9431,0.9338,0.9362,6022,0
2000.06.26,0.9362,0.9397,0.9296,0.9369,6131,0
2000.06.27,0.9369,0.9471,0.9352,0.946,6078,0
2000.06.28,0.946,0.9468,0.9398,0.9419,6037,0
2000.06.29,0.9417,0.9537,0.9413,0.9512,6132,0
2000.06.30,0.9509,0.9603,0.9504,0.9523,6581,0
2000.07.03,0.9517,0.9547,0.9481,0.9504,5836,0
2000.07.04,0.9505,0.9525,0.9463,0.9508,5681,0
2000.07.05,0.9509,0.9573,0.9508,0.9529,6204,0
2000.07.06,0.9528,0.9599,0.9498,0.9507,6234,0
2000.07.07,0.9506,0.9528,0.9458,0.9479,6584,0
2000.07.10,0.9485,0.9556,0.9477,0.9549,5904,0
2000.07.11,0.9549,0.9566,0.949,0.952,5826,0
2000.07.12,0.952,0.953,0.9391,0.9415,6027,0
2000.07.13,0.9416,0.9431,0.9327,0.9368,6702,0
2000.07.14,0.9371,0.9398,0.9317,0.9383,6427,0
2000.07.17,0.9384,0.9401,0.9338,0.9365,6060,0
2000.07.18,0.9364,0.9367,0.9228,0.9252,6094,0
2000.07.19,0.925,0.9263,0.9192,0.9246,6183,0
2000.07.20,0.9244,0.9345,0.9201,0.9335,6352,0
2000.07.21,0.9334,0.9382,0.9312,0.9362,6375,0
2000.07.24,0.9364,0.9378,0.9309,0.9337,5650,0
2000.07.25,0.9337,0.9431,0.9317,0.9381,5541,0
2000.07.26,0.9381,0.945,0.9378,0.9435,6169,0
2000.07.27,0.9436,0.9444,0.9315,0.9318,6498,0
2000.07.28,0.9318,0.9336,0.9221,0.9225,5686,0
2000.07.31,0.9238,0.9294,0.9219,0.9266,5336,0
2000.08.01,0.9267,0.9293,0.913,0.9144,5763,0
2000.08.02,0.9147,0.9192,0.9113,0.9134,6135,0
2000.08.03,0.9138,0.9176,0.8998,0.9068,5971,0
2000.08.04,0.9066,0.9101,0.9011,0.9081,6078,0
2000.08.07,0.9073,0.9112,0.9052,0.9077,5917,0
2000.08.08,0.9075,0.909,0.8984,0.9026,6206,0
2000.08.09,0.9026,0.9034,0.8963,0.9009,5947,0
2000.08.10,0.901,0.9098,0.9003,0.9078,6121,0
2000.08.11,0.9079,0.914,0.9024,0.9036,4282,0
2000.08.14,0.9039,0.9071,0.9,0.9058,5645,0
2000.08.15,0.9058,0.9141,0.9055,0.9127,5946,0
2000.08.16,0.9127,0.9178,0.9062,0.9159,6315,0
2000.08.17,0.9162,0.9175,0.9115,0.9165,5871,0
2000.08.18,0.9163,0.9184,0.9057,0.9068,5972,0
2000.08.21,0.907,0.9079,0.9008,0.9022,5341,0
2000.08.22,0.9023,0.9038,0.8945,0.8972,5805,0
2000.08.23,0.8971,0.9027,0.8909,0.9024,6675,0
2000.08.24,0.9026,0.9052,0.8992,0.9021,6013,0
2000.08.25,0.9018,0.9073,0.8974,0.9022,6371,0
2000.08.28,0.9024,0.9045,0.8986,0.9,4758,0
2000.08.29,0.9002,0.9023,0.8913,0.8925,5758,0
2000.08.30,0.8926,0.8957,0.8867,0.8951,5829,0
2000.08.31,0.8952,0.8971,0.8841,0.8886,5689,0
2000.09.01,0.8887,0.9017,0.8875,0.9003,5914,0
2000.09.04,0.9002,0.904,0.8964,0.8976,5367,0
2000.09.05,0.8977,0.8992,0.8849,0.8898,6151,0
2000.09.06,0.8897,0.89,0.8685,0.8714,6922,0
2000.09.07,0.8715,0.8763,0.8635,0.8723,7644,0
2000.09.08,0.8723,0.8748,0.864,0.8665,6979,0
2000.09.11,0.8641,0.8725,0.8565,0.8586,7712,0
2000.09.12,0.8584,0.869,0.8543,0.8635,7728,0
2000.09.13,0.8636,0.8705,0.8579,0.8602,7067,0
