14:50:00.0,10812.11009,12.207951
14:51:00.0,10803.57414,9.6501901
14:52:00.0,10811.41892,15.8716216
14:53:00.0,10834.01662,8.036011
14:54:00.0,10851.64179,13.0298507
14:55:00.0,10846.75,8.575
14:56:00.0,10850.7,7.795
14:57:00.0,10841.95313,7.8203125
14:58:00.0,10818.91213,11.7280334
14:59:00.0,10812.91892,9.5837837
15:00:00.0,10819.5082,16.0327868
15:01:00.0,10822.02381,6.7142857
15:02:00.0,10831.68224,11.2429906
15:03:00.0,10830.19231,9.5961538
15:04:00.0,10830,4.3285714
15:05:00.0,10830.58252,8.9417475
15:06:00.0,10809.87013,19.8701298
15:07:00.0,10792.1673,15.798479
15:08:00.0,10764.8157,14.7372013
15:09:00.0,10742.01674,10.6192468
15:10:00.0,10761.1194,14.7537313
15:11:00.0,10766.25,9.625
15:12:00.0,10748.21192,20.5165562
15:13:00.0,10743.31429,10.0114285
15:14:00.0,10719.54248,7.2352941
15:15:00.0,10720,8.5757575
15:16:00.0,10695.72082,5.7459954
15:17:00.0,10686.33803,6.7183098
15:18:00.0,10691.05263,5.2706766
15:19:00.0,10704.36293,6.6602316
15:20:00.0,10681.31373,8.6411764
15:21:00.0,10671.62651,5.7108433
15:22:00.0,10685.97561,9.402439
15:23:00.0,10683.52713,12.1046511
15:24:00.0,10669.65318,4.7861271
15:25:00.0,10673.56481,7.8472222
15:26:00.0,10684.61538,12.3076923
15:27:00.0,10670.83333,22.8333333
15:28:00.0,10663.87097,21.6774193
15:29:00.0,10649.01198,14.7814371
15:30:00.0,10649.5082,10.6721311
15:31:00.0,10631.84991,7.9511343
15:32:00.0,10615.21127,15.3239436
15:33:00.0,10616.47887,18.3661971
15:34:00.0,10619.23077,7.5961538
15:35:00.0,10621.27119,11.1694915
15:36:00.0,10630.28037,11.9439252
15:37:00.0,10642.7451,19.0235294
15:38:00.0,10671.71103,10.9961977
15:39:00.0,10674.15385,8.976923
15:40:00.0,10670.5,16.945
15:41:00.0,10676.81818,3.9090909
15:42:00.0,10672.61905,13.9285714
15:43:00.0,10680.54545,17.2363636
15:44:00.0,10680.75,19.2
15:45:00.0,10692.64706,20.8823529
15:46:00.0,10697.64706,1.4117647
15:47:00.0,10692.41379,17.2643678
15:48:00.0,10690.96774,10.1612903
15:49:00.0,10682.1978,6.9230769
15:50:00.0,10663.40909,5.215909
15:51:00.0,10660,5.3823529
15:52:00.0,10639.07173,12.7468354
15:53:00.0,10640.90909,1.9090909
15:54:00.0,10646.2234,14.393617
15:55:00.0,10644.50549,6.6923076
15:56:00.0,10650,6.288
15:57:00.0,10650.52632,2.4736842
15:58:00.0,10652.94118,14.5294117
15:59:00.0,10670,6
16:00:00.0,10662.43243,7.1351351
16:01:00.0,10673.47826,4.1304347
16:02:00.0,10660,19.8333333
16:03:00.0,10664.83871,6.7741935
16:04:00.0,10662.10526,2
16:05:00.0,10660.92857,8.0142857
16:06:00.0,10661.66667,9.3333333
16:07:00.0,10666.47059,9
16:08:00.0,10687.16049,11.4074074
16:09:00.0,10686.25,8.3541666
16:10:00.0,10681.11111,14.5
16:11:00.0,10680,1.7142857
16:12:00.0,10689.25926,2.7407407
16:13:00.0,10699.11565,12.6530612
16:14:00.0,10699.47368,1.7894736
16:15:00.0,10695,1
16:16:00.0,10700,15.4090909
16:17:00.0,10715.17544,10.1842105
16:18:00.0,10730.53763,9.4193548
16:19:00.0,10724.93151,18
16:20:00.0,10719.57746,8.4084507
16:21:00.0,10720,8
16:22:00.0,10710,9.2625
16:23:00.0,10701.40625,6.1875
16:24:00.0,10712.6087,19.9565217
16:25:00.0,10712,6.8
16:26:00.0,10709,47.3
16:27:00.0,10700,5.5531914
16:28:00.0,10697.77778,7
16:29:00.0,10691.30435,6.3913043
16:30:00.0,10693.57143,3.2142857
16:31:00.0,10689.87342,7.1012658
16:32:00.0,10687.73585,3.3396226
16:33:00.0,10690,18
16:34:00.0,10692.5,6.25
16:35:00.0,10698.92857,10.4642857
16:36:00.0,10693.75,16.3125
16:37:00.0,10688.88889,7.8888888
16:38:00.0,10691.11111,8.8888888
16:39:00.0,10700,5
16:40:00.0,10697.5,1.95
16:41:00.0,10690,12.25
16:42:00.0,10692.5,1.25
16:43:00.0,10689,4.9
16:44:00.0,10700,3
16:45:00.0,10709.46835,12.4810126
16:46:00.0,10710.47541,11.4262295
16:47:00.0,10700,17.15
16:48:00.0,10701.66667,9.0555555
16:49:00.0,10708,20.8
16:50:00.0,10700,7.6774193
16:51:00.0,10700,33.6666666
16:52:00.0,10700,12.3913043
16:53:00.0,10709.11111,9.6444444
16:54:00.0,10710,19.56
16:55:00.0,10708.8,19.2
16:56:00.0,10709.30233,13.2325581
16:57:00.0,10719.09091,28.1818181
16:58:00.0,10728.60465,3.488372
16:59:00.0,10733.33333,19.2651515
17:00:00.0,10730.26316,20.4210526
