04/14/2011,12270.24,12332.71,12137.98,12285.15,3872630000
04/15/2011,12285.45,12402.61,12238.34,12341.83,4223740000
04/18/2011,12339.71,12339.79,12093.89,12201.59,4223740000
04/19/2011,12201.44,12320.53,12163.29,12266.75,3886300000
04/20/2011,12279.17,12530.96,12279.17,12453.54,4236280000
04/21/2011,12453.62,12563.89,12377.82,12505.99,3587240000
04/25/2011,12505.99,12547.5,12401.02,12479.88,2142130000
04/26/2011,12480.86,12652.17,12448.32,12595.37,3908060000
04/27/2011,12592.23,12729.41,12518.55,12690.96,4051570000
04/28/2011,12689.75,12807.36,12617.43,12763.31,4036820000
04/29/2011,12763.39,12885.92,12711.85,12810.54,3479070000
05/02/2011,12810.16,12928.45,12754.53,12807.36,3846250000
05/03/2011,12806.38,12891.44,12700.72,12807.51,4223740000
05/04/2011,12806.29,12852.81,12632.46,12723.58,4223740000
05/05/2011,12723.65,12757.26,12504.85,12584.17,3846250000
05/06/2011,12580.76,12788.78,12580.76,12638.74,4223740000
05/09/2011,12637.83,12751.35,12591.59,12684.68,4265250000
05/10/2011,12685.13,12806.6,12665.45,12760.36,4223740000
05/11/2011,12745.87,12748.21,12577.21,12630.03,3846250000
05/12/2011,12629.81,12746.09,12497.97,12695.92,3777210000
05/13/2011,12695.65,12749.08,12522.79,12595.75,3426660000
05/16/2011,12594.84,12676.66,12482.07,12548.37,3846250000
05/17/2011,12541.18,12591.51,12342.29,12479.58,4053970000
05/18/2011,12471.78,12595.6,12402.15,12560.18,3922030000
05/19/2011,12561.46,12673.78,12506.67,12605.32,3626110000
05/20/2011,12604.64,12630.11,12453.96,12512.04,4066020000
05/23/2011,12511.29,12511.29,12292.49,12381.26,3255580000
05/24/2011,12381.87,12465.8,12315.42,12356.21,3846250000
05/25/2011,12355.45,12462.28,12271.9,12394.66,4109670000
05/26/2011,12391.56,12456.08,12285.75,12402.76,3259470000
05/27/2011,12398.06,12519.35,12382.93,12441.58,3124560000
05/31/2011,12443.4,12611.68,12443.4,12569.79,4696240000
06/01/2011,12569.34,12569.34,12273.41,12290.14,4241090000
06/02/2011,12289.61,12359.31,12171.39,12248.55,3762170000
06/03/2011,12247.87,12247.87,12061.96,12151.26,3505030000
06/06/2011,12151.19,12201.44,12045.76,12089.96,3555980000
06/07/2011,12090.18,12214.46,12055.64,12070.81,3846250000
06/08/2011,12066.5,12145.21,11981.28,12048.94,3970810000
06/09/2011,12049.47,12205.49,12038.49,12124.36,3332510000
06/10/2011,12124.17,12124.17,11912.03,11951.91,3846250000
06/13/2011,11945.33,12066.46,11883.15,11952.97,4132520000
06/14/2011,11951.38,12156.52,11951.38,12076.11,3500280000
06/15/2011,12075.2,12075.2,11841.87,11897.27,4070500000
06/16/2011,11896.13,12023.39,11821.96,11961.52,3846250000
06/17/2011,11962.58,12109.11,11952.55,12004.36,4916460000
06/20/2011,12004.28,12129.54,11942.07,12080.38,3464660000
06/21/2011,12081.33,12248.97,12059.46,12190.01,4056150000
06/22/2011,12189.63,12242.31,12082.43,12109.67,3718420000
06/23/2011,12108.5,12108.5,11841.19,12050,4983450000
06/24/2011,12049.24,12082.65,11892.95,11934.58,3665340000
06/27/2011,11934.73,12113.5,11907.71,12043.56,3479070000
06/28/2011,12042.28,12225.89,12042.28,12188.69,3681500000
06/29/2011,12187.63,12311.03,12148.88,12261.42,4347540000
06/30/2011,12262.1,12464.63,12262.1,12414.34,4200500000
07/01/2011,12412.07,12614.56,12375.55,12582.77,3796930000
07/05/2011,12583,12642.9,12504.1,12569.87,3722320000
07/06/2011,12562.47,12668.03,12507.84,12626.02,3564190000
07/07/2011,12628.37,12753.89,12628.37,12719.49,4069530000
07/08/2011,12717.9,12717.9,12541.33,12657.2,3594360000
07/11/2011,12655.77,12655.77,12443.4,12505.76,3879130000
07/12/2011,12505.46,12603.77,12423.27,12446.88,4227890000
07/13/2011,12447.33,12635.52,12447.33,12491.61,4060080000
07/14/2011,12492.67,12602.3,12398.94,12437.12,4358570000
07/15/2011,12437.8,12539.21,12374.75,12479.73,4242760000
07/18/2011,12475.11,12475.11,12276.59,12385.16,4118160000
07/19/2011,12385.96,12636.62,12385.96,12587.42,4304600000
07/20/2011,12583.75,12654.37,12499.4,12571.91,3767420000
07/21/2011,12567.14,12794,12567.14,12724.41,4837430000
07/22/2011,12724.71,12768.31,12605.59,12681.16,3522830000
07/25/2011,12679.72,12682.97,12509.58,12592.8,3536890000
07/26/2011,12592.12,12618.11,12457.25,12501.3,4007050000
07/27/2011,12498.65,12499.48,12275.38,12302.55,3479040000
07/28/2011,12301.95,12412.48,12200.99,12240.11,4951800000
07/29/2011,12239.28,12262.74,12044.21,12143.24,5061190000
08/01/2011,12144.3,12320.94,11978.55,12132.49,4967390000
08/02/2011,12130.22,12152.96,11857.91,11866.62,5206290000
08/03/2011,11863.89,11957.63,11678.69,11896.44,6446940000
08/04/2011,11893.79,11893.79,11365.74,11383.68,4266530000
08/05/2011,11384.29,11634.04,11126.32,11444.61,5454590000
08/08/2011,11433.93,11433.93,10779.05,10809.85,2615150000
08/09/2011,10810.91,11251.08,10588.55,11239.77,2366660000
08/10/2011,11227.92,11227.92,10662.04,10719.94,5018070000
08/11/2011,10729.85,11286.39,10729.85,11143.31,3685050000
08/12/2011,11143.39,11402.83,11116.29,11269.02,5640380000
08/15/2011,11269.93,11521.73,11269.93,11482.9,4272850000
08/16/2011,11479.12,11479.12,11279.69,11405.93,5071600000
08/17/2011,11392.01,11550.37,11306.18,11410.21,4388340000
08/18/2011,11406.27,11406.27,10830.59,10990.58,3234810000
08/19/2011,10989.6,11099.26,10749.83,10817.65,5167560000
08/22/2011,10820.37,11075.04,10800.09,10854.65,5436260000
08/23/2011,10854.58,11189.14,10837.93,11176.76,5013170000
08/24/2011,11175.7,11345.54,11078.56,11320.71,5315310000
08/25/2011,11321.02,11437.87,11083.41,11149.82,5748420000
08/26/2011,11145.2,11347.5,10922.85,11284.54,5035320000
08/29/2011,11286.58,11568.08,11286.58,11539.25,4228070000
08/30/2011,11532.06,11641.34,11409.87,11559.95,4572570000
08/31/2011,11560.55,11739.39,11512.12,11613.53,5267840000
09/01/2011,11613.3,11733.11,11471.02,11493.57,4780410000
09/02/2011,11492.06,11492.06,11180.66,11240.26,4401740000
09/06/2011,11237.23,11237.23,10890.11,11139.3,5103980000
09/07/2011,11138.01,11432.88,11138.01,11414.86,4441040000
09/08/2011,11414.64,11504.4,11243.59,11295.81,4465170000
09/09/2011,11294.53,11294.53,10919.21,10992.13,4586370000
09/12/2011,10990.01,11082.08,10789.87,11061.12,5168550000
09/13/2011,11054.99,11176.16,10960.99,11105.85,4681370000
09/14/2011,11106.83,11393.75,10986.57,11246.73,4986740000
09/15/2011,11247.64,11460.73,11247.64,11433.18,4479730000
09/16/2011,11433.48,11582.16,11381.79,11509.09,5248890000
09/19/2011,11506.67,11506.67,11228.95,11401.01,4254190000
09/20/2011,11401.39,11581.33,11340.24,11408.66,4315610000
09/21/2011,11408.58,11509.77,11102.52,11124.84,4728550000
09/22/2011,11121.89,11121.89,10572.2,10733.83,6703140000
09/23/2011,10732.77,10844.55,10593.85,10771.48,5639930000
09/26/2011,10771.86,11067.4,10750.4,11043.86,4762830000
09/27/2011,11045.38,11398.21,11045.38,11190.69,5548130000
09/28/2011,11189.1,11344.89,10990.58,11010.9,4787920000
09/29/2011,11012.79,11288.74,10955.43,11153.98,5285740000
09/30/2011,11152.32,11173.36,10892.27,10913.38,4416790000
10/03/2011,10912.02,11008.06,10640.55,10655.3,5670340000
10/04/2011,10650.31,10832.93,10362.26,10808.71,3714670000
10/05/2011,10800.39,10987.82,10682.55,10939.95,2510620000
10/06/2011,10940.03,11147.02,10834.07,11123.33,5098330000
10/07/2011,11123.41,11282.68,11025.93,11103.12,5580380000
10/10/2011,11104.64,11448.5,11104.64,11433.18,4446800000
10/11/2011,11432.57,11491.45,11312.69,11416.3,4424500000
10/12/2011,11417.28,11647.4,11417.28,11518.85,5355360000
10/13/2011,11518.09,11545.26,11338.8,11478.13,4436270000
10/14/2011,11479.04,11681.57,11479.04,11644.49,4116690000
10/17/2011,11643.35,11643.35,11366.73,11397,4300700000
10/18/2011,11396.17,11665.45,11396.17,11577.05,4840170000
10/19/2011,11577.62,11696.14,11427.96,11504.62,4846390000
10/20/2011,11502.13,11623.29,11378.16,11541.78,4870290000
10/21/2011,11620.61,11841.04,11543.22,11808.79,4980770000
10/24/2011,11807.96,11985.36,11775,11913.62,4309380000
10/25/2011,11912.71,11925.84,11664.09,11706.62,4473970000
10/26/2011,11707.83,11937.23,11676.5,11869.04,4873530000
10/27/2011,11872.14,12299.03,11872.14,12208.55,6367610000
10/28/2011,12207.42,12303.16,12096.66,12231.11,4536690000
10/31/2011,12229.22,12229.29,11943.4,11955.01,4310210000
11/01/2011,11951.61,11951.61,11562.6,11657.96,5645540000
11/02/2011,11658.56,11911.95,11658.56,11836.04,4110530000
11/03/2011,11835.59,12078.42,11828.43,12044.47,4849140000
